step,w1,w2,w3,w4,w5,w6,ema1,ema2,ema3,ema4,ema5,ema6,L1,L2,L3,L4,L5,L6,wn1,wn2,wn3,wn4,wn5,eman1,eman2,eman3,eman4,eman5
550,0.22649165987968445,0.1551610231399536,0.12486482411623001,0.14226140081882477,0.18136079609394073,0.16986031830310822,0.38413819670677185,0.31988152861595154,0.2853788733482361,0.3061732053756714,0.34560662508010864,0.33511045575141907,0.19324298202991486,0.00861448422074318,0.14267505705356598,0.06993620097637177,0.006715348456054926,0.0380413718521595,1.2763619422912598,1.338846206665039,0.9244167804718018,0.7361395955085754,0.6490319967269897,0.6734111905097961,0.6925289630889893,0.5443687438964844,0.45327144861221313,0.3996729254722595
600,0.25183767080307007,0.1554163098335266,0.1433859020471573,0.13498584926128387,0.15653380751609802,0.1578405499458313,0.40701696276664734,0.32361751794815063,0.31031090021133423,0.3003774583339691,0.32502564787864685,0.3261016607284546,0.3868166208267212,0.011047745123505592,0.00975591130554676,0.012509570457041264,0.03364570066332817,0.0040784431621432304,1.2854126691818237,1.325947880744934,0.951038122177124,0.7222791910171509,0.6374943256378174,0.6567538976669312,0.669173002243042,0.5362415313720703,0.4261845648288727,0.3735569417476654
650,0.24715614318847656,0.16804710030555725,0.17829249799251556,0.13729774951934814,0.14344507455825806,0.125761479139328,0.3876256048679352,0.32270386815071106,0.3318191468715668,0.28878873586654663,0.2981278896331787,0.27674075961112976,0.25379520654678345,0.12692801654338837,0.06196758896112442,0.06993620097637177,0.28115013241767883,0.3132617175579071,1.2681636810302734,1.3703922033309937,0.9119800925254822,0.7543461918830872,0.6287108659744263,0.6278548836708069,0.6541213989257812,0.49597206711769104,0.42006534337997437,0.3471933901309967
700,0.24916476011276245,0.16666577756404877,0.1729048490524292,0.13645100593566895,0.1497991681098938,0.12501443922519684,0.3411937654018402,0.2744874954223633,0.2814403176307678,0.24148520827293396,0.2573123276233673,0.22705265879631042,0.035631049424409866,5.144353781361133e-05,0.08893946558237076,0.00023053328914102167,0.04299908131361008,0.0013259010156616569,1.3055167198181152,1.3384648561477661,0.9098056554794312,0.7192719578742981,0.6358640789985657,0.6072990298271179,0.6230909824371338,0.4686719477176666,0.37467533349990845,0.32537350058555603
750,0.2675505578517914,0.231734037399292,0.14482979476451874,0.13221006095409393,0.10231664031744003,0.12135885655879974,0.40296223759651184,0.3717480003833771,0.3246539533138275,0.3366572856903076,0.2592109739780426,0.26503562927246094,0.7525534629821777,0.0024756852071732283,3.0485873222351074,5.753177642822266,2.2378222942352295,0.0040784431621432304,1.3110932111740112,1.290863275527954,0.914762556552887,0.7612835168838501,0.6220409870147705,0.6093289256095886,0.592763364315033,0.4550026059150696,0.38153910636901855,0.3007391393184662
800,0.220445454120636,0.15327459573745728,0.16992546617984772,0.1466749906539917,0.18187245726585388,0.12780708074569702,0.3754653334617615,0.31497058272361755,0.33199575543403625,0.30770862102508545,0.34317153692245483,0.2849622368812561,0.05976881459355354,0.006715348456054926,0.007606093771755695,0.006715348456054926,0.0040784431621432304,0.0040784431621432304,1.3052488565444946,1.3822762966156006,0.9024768471717834,0.7178956270217896,0.6087703108787537,0.5890296697616577,0.6119648814201355,0.4414272904396057,0.3465782105922699,0.28394651412963867
850,0.22058339416980743,0.15154553949832916,0.17001239955425262,0.1918419748544693,0.15330097079277039,0.11271576583385468,0.36664503812789917,0.3037054240703583,0.3226699233055115,0.342605859041214,0.30559971928596497,0.254879355430603,0.10083725303411484,0.000804409384727478,7.338212526519783e-07,0.0003800567355938256,0.0002034476783592254,0.0024756852071732283,1.3898123502731323,1.3583699464797974,0.8470666408538818,0.6818956732749939,0.5872753262519836,0.6071538329124451,0.5980004668235779,0.40909597277641296,0.322334885597229,0.2601833641529083
900,0.23094400763511658,0.1844872683286667,0.1418861746788025,0.14836485683918,0.17564742267131805,0.11867015808820724,0.3655446469783783,0.32764288783073425,0.2841530442237854,0.29153871536254883,0.3202489912509918,0.2546828091144562,0.10250668227672577,0.018149929121136665,0.0013259010156616569,0.0031777266412973404,0.08893946558237076,0.0024756852071732283,1.4118034839630127,1.356187105178833,0.8022500872612,0.6804577708244324,0.5961287021636963,0.5991888046264648,0.5777173638343811,0.3731077015399933,0.3072458505630493,0.25432220101356506
950,0.20234593749046326,0.16144566237926483,0.11982184648513794,0.11180245876312256,0.21466495096683502,0.1899191290140152,0.37122946977615356,0.3339707851409912,0.28477397561073303,0.2733440101146698,0.3809809386730194,0.36077168583869934,1.7386797424023825e-07,6.101936989542922e-13,9.422450375495828e-07,1.1628233792526643e-10,9.545034901359273e-12,1.334793164161545e-15,1.3571891784667969,1.5778995752334595,0.7444019913673401,0.641636312007904,0.5819690227508545,0.5786662697792053,0.638937771320343,0.3384303152561188,0.2790064811706543,0.23756510019302368
1000,0.213443785905838,0.16766329109668732,0.12766730785369873,0.13893504440784454,0.19185809791088104,0.16043248772621155,0.35810816287994385,0.3170149326324463,0.2720474600791931,0.2860029637813568,0.33925703167915344,0.30974096059799194,0.12596459686756134,3.059022617435403e-07,2.940077695190446e-11,2.1024335694619367e-07,3.535687574185431e-05,1.0467402056235642e-08,1.3640432357788086,1.568190574645996,0.7544733881950378,0.6419543027877808,0.5713180303573608,0.5659118890762329,0.6216995716094971,0.32903650403022766,0.2644353210926056,0.21589776873588562
1050,0.21930386126041412,0.12451630085706711,0.12351053208112717,0.18797101080417633,0.17895396053791046,0.16574431955814362,0.35535281896591187,0.26667314767837524,0.2597978711128235,0.32943081855773926,0.3209802210330963,0.3122795522212982,0.1612098515033722,0.6325990557670593,0.07888973504304886,0.1128222793340683,0.07888973504304886,0.4740769863128662,1.440159797668457,1.457385540008545,0.7755615711212158,0.63029944896698,0.544732928276062,0.5794187188148499,0.5876256823539734,0.33530089259147644,0.25234392285346985,0.19398419559001923
1100,0.23516333103179932,0.18633121252059937,0.10037209093570709,0.12409141659736633,0.15053817629814148,0.20350374281406403,0.39020609855651855,0.35011833906173706,0.24892838299274445,0.28304463624954224,0.3143429458141327,0.3643251657485962,0.28115013241767883,0.1128222793340683,0.20141328871250153,0.1128222793340683,0.05488218367099762,0.07888973504304886,1.503013253211975,1.3717055320739746,0.7706459164619446,0.617314338684082,0.539777934551239,0.5952795743942261,0.5587127208709717,0.32808029651641846,0.2384033054113388,0.18565179407596588
1150,0.2623935639858246,0.174119234085083,0.11130017042160034,0.1268293410539627,0.148848757147789,0.17650902271270752,0.3584051728248596,0.29178714752197266,0.2152361124753952,0.24059376120567322,0.2649693191051483,0.2940363585948944,0.4181925058364868,0.5231232643127441,0.2519291043281555,0.6325990557670593,0.42870068550109863,0.5231232643127441,1.5323715209960938,1.3631709814071655,0.7519648671150208,0.602282702922821,0.5344339609146118,0.5924166440963745,0.5469000935554504,0.3089483678340912,0.22016330063343048,0.1723558008670807
1200,0.2279767096042633,0.17761047184467316,0.10579187422990799,0.1419214904308319,0.17310260236263275,0.17359690368175507,0.3335198760032654,0.2923283874988556,0.20683784782886505,0.2553148865699768,0.2887440025806427,0.28856584429740906,1.399189386575017e-07,9.02844694792293e-05,1.1513510631000479e-11,2.620462735691831e-10,0.06583535671234131,0.0009702224051579833,1.4065409898757935,1.4937890768051147,0.7884781360626221,0.6378326416015625,0.5458195805549622,0.5388689637184143,0.5629419088363647,0.3073553144931793,0.22254382073879242,0.15874236822128296
1250,0.23568251729011536,0.1277591586112976,0.12052914500236511,0.14769692718982697,0.15713389217853546,0.2111983746290207,0.35870325565338135,0.2557281255722046,0.2462163120508194,0.28486213088035583,0.2908523976802826,0.3386930525302887,0.19639982283115387,0.0024756852071732283,0.012509570457041264,0.5231232643127441,0.10020655393600464,0.005233798176050186,1.3697351217269897,1.6015374660491943,0.7765630483627319,0.6227665543556213,0.5365637540817261,0.5243338942527771,0.582426130771637,0.2973359525203705,0.20905353128910065,0.14945898950099945
1300,0.20018860697746277,0.14940890669822693,0.1441568285226822,0.14676667749881744,0.15901893377304077,0.2004600167274475,0.31231823563575745,0.26344090700149536,0.25685882568359375,0.2597983181476593,0.2730281352996826,0.31124061346054077,0.1302153468132019,0.06993620097637177,0.0021851020865142345,8.481463737552986e-05,0.00010890284465858713,9.610703273210675e-05,1.4142394065856934,1.5650253295898438,0.7674663662910461,0.6124730706214905,0.5195305347442627,0.5353931188583374,0.5759171843528748,0.2908921539783478,0.19901850819587708,0.1348244845867157
1350,0.23406417667865753,0.16034527122974396,0.1263246387243271,0.14231760799884796,0.14773547649383545,0.1892128735780716,0.35666629672050476,0.2938001751899719,0.2522367537021637,0.27066123485565186,0.27692633867263794,0.31775546073913574,0.39366936683654785,0.3484445810317993,0.12692801654338837,0.0024756852071732283,0.012509570457041264,0.012509570457041264,1.3794649839401245,1.5429267883300781,0.8238938450813293,0.6278654932975769,0.5253986716270447,0.5166630744934082,0.5575287938117981,0.3104993402957916,0.20181307196617126,0.13054561614990234
1400,0.18627288937568665,0.12192675471305847,0.13231271505355835,0.1635625958442688,0.18177175521850586,0.21415327489376068,0.3190397322177887,0.2491140067577362,0.2626023590564728,0.2975897192955017,0.31500402092933655,0.3420538008213043,1.5024165245236532e-10,1.2378190139550327e-10,6.758262394157555e-09,0.00027806960861198604,3.321474287076853e-05,7.658115031006218e-09,1.3477349281311035,1.5047205686569214,0.8879539370536804,0.638827383518219,0.5376147031784058,0.4909090995788574,0.5349818468093872,0.32076525688171387,0.1922905594110489,0.12329373508691788
1450,0.2150193601846695,0.18121552467346191,0.20316486060619354,0.13563966751098633,0.13704025745391846,0.12792028486728668,0.36497119069099426,0.3367493748664856,0.3562723398208618,0.2889513373374939,0.29064637422561646,0.2792832553386688,5.93250774727494e-07,1.7429786680622783e-07,0.06583535671234131,2.2380289976808854e-07,2.8736857871081156e-07,1.1142490485838152e-08,1.4977113008499146,1.3993006944656372,0.8278276920318604,0.5890956521034241,0.5047527551651001,0.5463395118713379,0.5191532969474792,0.30918413400650024,0.17150035500526428,0.1112895980477333
1500,0.21792171895503998,0.19411659240722656,0.1914481371641159,0.13136403262615204,0.11428689956665039,0.15086260437965393,0.3501596450805664,0.32876715064048767,0.32656291127204895,0.26375317573547363,0.24078001081943512,0.286593496799469,0.2925454378128052,0.06196758896112442,0.06993620097637177,0.0036000751424580812,0.0040784431621432304,0.0040784431621432304,1.4692801237106323,1.4259613752365112,0.8455265164375305,0.5930675268173218,0.5056158900260925,0.5284801721572876,0.5165096521377563,0.30745285749435425,0.1648436337709427,0.10177994519472122
1550,0.24676893651485443,0.1587599217891693,0.148419588804245,0.14858800172805786,0.13467562198638916,0.16278791427612305,0.31988874077796936,0.24622520804405212,0.23584860563278198,0.23468628525733948,0.217372864484787,0.2507111132144928,0.4021366834640503,0.3132617175579071,0.3868710398674011,0.2519291043281555,0.14267505705356598,0.3484445810317993,1.4435979127883911,1.4186056852340698,0.8758202791213989,0.5998802781105042,0.5165241360664368,0.5026823878288269,0.49754443764686584,0.3046368956565857,0.153264582157135,0.0934213325381279
1600,0.2723253071308136,0.13542944192886353,0.16285432875156403,0.15293119847774506,0.11937903612852097,0.15708070993423462,0.3361952006816864,0.22019430994987488,0.2426592856645584,0.23200558125972748,0.19425325095653534,0.23650342226028442,0.9000082015991211,0.8259393572807312,0.029750417917966843,0.0017021704697981477,0.3132617175579071,0.00975591130554676,1.500083327293396,1.3801666498184204,0.8473989963531494,0.582999050617218,0.5061700344085693,0.520331621170044,0.4882105588912964,0.2930954098701477,0.14350095391273499,0.0869758203625679
1650,0.25613322854042053,0.1596938967704773,0.1297689527273178,0.1551361232995987,0.13852187991142273,0.1607459932565689,0.3162279725074768,0.2383672595024109,0.20337209105491638,0.2328224927186966,0.21420788764953613,0.23870804905891418,0.06971879303455353,0.07888973504304886,0.0031777266412973404,0.0021851020865142345,0.009755905717611313,0.004620229359716177,1.518713355064392,1.3278989791870117,0.8578448295593262,0.5780925154685974,0.5172263383865356,0.5188450217247009,0.46513882279396057,0.28779610991477966,0.1324910670518875,0.08798975497484207
1700,0.26531463861465454,0.16466018557548523,0.1458253115415573,0.13882921636104584,0.1402490735054016,0.14512155950069427,0.309575617313385,0.2242445945739746,0.2230813056230545,0.23297134041786194,0.2100561112165451,0.21170517802238464,1.2380030155181885,0.575939416885376,2.4639394283294678,4.264163494110107,1.8047447204589844,1.4061501026153564,1.5082600116729736,1.3402990102767944,0.8546085953712463,0.5788760781288147,0.5241684317588806,0.5200496912002563,0.45957446098327637,0.2795726954936981,0.12375064939260483,0.08404052257537842
1750,0.23792779445648193,0.14347274601459503,0.18605008721351624,0.1801052689552307,0.1325788050889969,0.11986532062292099,0.29306524991989136,0.20960436761379242,0.2524831295013428,0.24712491035461426,0.19657538831233978,0.17994122207164764,3.1086456147022545e-05,9.516296813671943e-06,1.3846100955561269e-05,2.2828258806839585e-05,7.967618148541078e-05,2.7264741220278665e-06,1.6040726900100708,1.266565203666687,0.7975348234176636,0.5684332847595215,0.5035491585731506,0.5421256422996521,0.44763076305389404,0.2626153826713562,0.1258874535560608,0.07867772877216339
1800,0.2557455897331238,0.14903214573860168,0.1871418058872223,0.14154845476150513,0.12877953052520752,0.13775238394737244,0.30400076508522034,0.22100119292736053,0.2449798882007599,0.19973522424697876,0.1833087056875229,0.19369502365589142,0.8915396332740784,1.5019291639328003,0.14267505705356598,0.22541265189647675,0.14267505705356598,0.06993620097637177,1.5648950338363647,1.2829121351242065,0.8051812648773193,0.5905406475067139,0.5190902352333069,0.5189642310142517,0.43948978185653687,0.25601455569267273,0.12915003299713135,0.07756571471691132
1850,0.251546710729599,0.1456095576286316,0.15814904868602753,0.14422136545181274,0.1474229395389557,0.15305036306381226,0.2988324761390686,0.20856834948062897,0.22225679457187653,0.20692968368530273,0.2105603814125061,0.2167307436466217,0.01258106529712677,0.006715348456054926,0.012509570457041264,0.000911466486286372,0.0017021704697981477,0.0006265303236432374,1.5540944337844849,1.2618461847305298,0.8037796020507812,0.6188843846321106,0.525611162185669,0.5070255398750305,0.42369866371154785,0.24329626560211182,0.13741226494312286,0.07339086383581161
1900,0.22328735888004303,0.18446514010429382,0.1543290615081787,0.1651753932237625,0.13293634355068207,0.13980667293071747,0.25755399465560913,0.23712177574634552,0.20668016374111176,0.21788708865642548,0.18306942284107208,0.20248934626579285,0.5931498408317566,1.7014132738113403,1.6004126071929932,1.6004126071929932,1.7014132738113403,2.811967611312866,1.5996174812316895,1.2145013809204102,0.7829828262329102,0.611152708530426,0.5229931473731995,0.5259348154067993,0.40514618158340454,0.2295549511909485,0.13044941425323486,0.0681380107998848
1950,0.22290217876434326,0.14978037774562836,0.15302635729312897,0.1344665288925171,0.15835236012935638,0.18147210776805878,0.2813110649585724,0.21571315824985504,0.21925079822540283,0.1979171484708786,0.22489584982395172,0.24738195538520813,4.160810647135804e-07,4.099093509069007e-09,2.2380289976808854e-07,2.9693733583080473e-10,9.833214242860322e-09,1.3574332058396976e-07,1.6298725605010986,1.2145940065383911,0.7645761966705322,0.5902354717254639,0.5148413777351379,0.5256326198577881,0.4079958200454712,0.2228584736585617,0.11933839321136475,0.06402657926082611
2000,0.21894989907741547,0.1694924533367157,0.13785623013973236,0.12710143625736237,0.18466340005397797,0.16193662583827972,0.2939591407775879,0.3097571134567261,0.19698941707611084,0.18290479481220245,0.24485987424850464,0.22289001941680908,2.133484125137329,7.937857151031494,0.06993620097637177,0.0017021704697981477,0.03364570066332817,0.0036000751424580812,1.6478632688522339,1.162055253982544,0.7968947887420654,0.5801420211791992,0.5138411521911621,0.5277650356292725,0.38804930448532104,0.25308048725128174,0.1101803332567215,0.06163680925965309
2050,0.21199342608451843,0.214203342795372,0.15609636902809143,0.12899301946163177,0.15596909821033478,0.13274475932121277,0.31840813159942627,0.3190840780735016,0.2557188868522644,0.22466914355754852,0.2539696991443634,0.2289814054965973,1.6054474115371704,1.5019291639328003,0.3868710398674011,0.42870068550109863,0.22541265189647675,0.3868710398674011,1.54637610912323,1.2609126567840576,0.8454368710517883,0.5914087891578674,0.5288296937942505,0.4932214617729187,0.4115901291370392,0.25169506669044495,0.1087566688656807,0.0720226913690567
2100,0.26302871108055115,0.1792738139629364,0.15869955718517303,0.11703280359506607,0.12496713548898697,0.15699802339076996,0.3569226562976837,0.2833409309387207,0.2632773518562317,0.21297289431095123,0.2238008677959442,0.2614549398422241,1.0331312417984009,0.00021656748140230775,0.005233798176050186,3.96699397242628e-06,0.00045841795508749783,0.0008562671137042344,1.524674654006958,1.3500124216079712,0.8085976243019104,0.5803993940353394,0.5296884179115295,0.4902782738208771,0.4416113495826721,0.23658429086208344,0.10395035147666931,0.06943356245756149
2150,0.2842006981372833,0.17392009496688843,0.13256298005580902,0.13627903163433075,0.14123323559761047,0.13180385529994965,0.3224973678588867,0.23355770111083984,0.18823771178722382,0.1925765424966812,0.20294617116451263,0.18723423779010773,0.8912748098373413,0.10020655393600464,0.04858735203742981,0.02630019560456276,0.4740769863128662,0.04299908131361008,1.4982883930206299,1.347390055656433,0.8156604170799255,0.5925635695457458,0.551982045173645,0.4698827564716339,0.42668071389198303,0.22665052115917206,0.0988345518708229,0.07045748084783554
2200,0.22692228853702545,0.1578451693058014,0.18831205368041992,0.14641326665878296,0.1271989792585373,0.15330827236175537,0.3347507417201996,0.2754402756690979,0.30194422602653503,0.26000654697418213,0.23672029376029968,0.2675294578075409,0.2549271285533905,0.3132617175579071,0.05164138972759247,0.010381858795881271,0.0029854848980903625,0.003382326103746891,1.5111581087112427,1.3754420280456543,0.7871403694152832,0.5747913718223572,0.5517160892486572,0.47689053416252136,0.4428606629371643,0.21961115300655365,0.09385134279727936,0.07746194303035736
2250,0.21426796913146973,0.18003980815410614,0.17988106608390808,0.13292761147022247,0.1356765329837799,0.15720707178115845,0.3155274987220764,0.28721627593040466,0.28606700897216797,0.23615597188472748,0.23938943445682526,0.263706237077713,0.07898931205272675,0.11967965960502625,0.01930926740169525,0.01930926740169525,0.004917476791888475,0.006309766788035631,1.519396185874939,1.369272232055664,0.7800061702728271,0.5747852325439453,0.5508068203926086,0.4743427038192749,0.43705421686172485,0.21196109056472778,0.08983893692493439,0.07279402762651443
2300,0.20171047747135162,0.17961600422859192,0.17309629917144775,0.14299005270004272,0.16024085879325867,0.14234627783298492,0.2837735712528229,0.26455262303352356,0.25845643877983093,0.22692695260047913,0.24573689699172974,0.22621408104896545,0.007912881672382355,2.0145893358858302e-05,0.00045841795508749783,0.00021656748140230775,0.001811851398088038,0.003382326103746891,1.5326881408691406,1.3421069383621216,0.7905222773551941,0.5680246949195862,0.5511896014213562,0.4812138080596924,0.4281008243560791,0.21637998521327972,0.08416838943958282,0.07143747061491013
2350,0.20944476127624512,0.19011564552783966,0.17847047746181488,0.13676762580871582,0.1250099390745163,0.16019150614738464,0.28775471448898315,0.27177155017852783,0.26134198904037476,0.21742892265319824,0.20259705185890198,0.24351322650909424,0.0006629739655181766,6.758262394157555e-09,3.6174372386454934e-09,1.8982568988912263e-11,3.2986755688080294e-12,4.018610097467068e-11,1.5358558893203735,1.3515022993087769,0.7726852297782898,0.5661126971244812,0.5557593703269958,0.47840607166290283,0.4272576570510864,0.20361752808094025,0.0791860893368721,0.0710863471031189
2400,0.22172552347183228,0.21871443092823029,0.18599990010261536,0.0884697213768959,0.08544593304395676,0.19964449107646942,0.34386253356933594,0.3384493291378021,0.3090440034866333,0.1857239305973053,0.18024276196956635,0.32095465064048767,0.7025773525238037,0.3868710398674011,0.11967965960502625,0.04858735203742981,0.07428313046693802,0.14267505705356598,1.500855803489685,1.3855081796646118,0.7551023960113525,0.5732406377792358,0.5863023996353149,0.47266721725463867,0.44240590929985046,0.19961832463741302,0.08939924091100693,0.09841125458478928
2450,0.25155314803123474,0.16670428216457367,0.1819392740726471,0.11907609552145004,0.11482136696577072,0.16590583324432373,0.3188135623931885,0.2579090893268585,0.26633331179618835,0.19761842489242554,0.1924174278974533,0.24947717785835266,0.12774866819381714,0.8259393572807312,0.22541265189647675,0.3484445810317993,0.42870068550109863,0.06196758896112442,1.4774866104125977,1.3948620557785034,0.7500472664833069,0.5901749134063721,0.6002985239028931,0.4542020857334137,0.43262138962745667,0.18445557355880737,0.08856866508722305,0.09537193924188614
2500,0.21863669157028198,0.15643662214279175,0.13941913843154907,0.18247389793395996,0.11406073719263077,0.18897293508052826,0.3111827075481415,0.25487321615219116,0.23587076365947723,0.28027597069740295,0.20274637639522552,0.28605037927627563,0.10740610957145691,5.771936230303254e-06,3.0894991596142063e-06,1.6536910152353812e-06,3.889111610533291e-08,2.8172628674383304e-09,1.5374300479888916,1.364458441734314,0.7059337496757507,0.5672142505645752,0.5973423719406128,0.4831441640853882,0.4354023337364197,0.1718057245016098,0.08429199457168579,0.10417824238538742
2550,0.27859023213386536,0.1428050845861435,0.1335136592388153,0.1444414108991623,0.12611104547977448,0.17453861236572266,0.3072974979877472,0.19590725004673004,0.18481355905532837,0.1977870613336563,0.17539472877979279,0.22901692986488342,0.11272192746400833,7.889293556218036e-06,0.0007099223439581692,1.7603447304281872e-06,6.825603549032166e-08,1.2751904421293148e-07,1.5315041542053223,1.3315030336380005,0.7220009565353394,0.5852472186088562,0.6016765832901001,0.4693382978439331,0.40954288840293884,0.168546661734581,0.08454977720975876,0.09562407433986664
2600,0.2679881453514099,0.17140789330005646,0.11855088174343109,0.15109564363956451,0.14081963896751404,0.15013782680034637,0.2887648940086365,0.2150239795446396,0.15418773889541626,0.1942119151353836,0.18259045481681824,0.19316263496875763,0.0003056122222915292,1.013004202832235e-05,3.6534821390432626e-08,1.6373769540223293e-07,1.8189616479702408e-09,2.335593052293916e-09,1.5430964231491089,1.3067035675048828,0.7208544611930847,0.5927865505218506,0.5987403392791748,0.4661881625652313,0.39967480301856995,0.16174453496932983,0.082669198513031,0.08750080317258835
2650,0.30379819869995117,0.14706189930438995,0.15450666844844818,0.14246533811092377,0.1317099779844284,0.12045802921056747,0.33414891362190247,0.2144397348165512,0.22258809208869934,0.2092001885175705,0.19624830782413483,0.18151363730430603,5.693796083505731e-07,1.6536910152353812e-06,5.0937178457388654e-06,7.81148685291555e-07,1.0030146313511068e-06,1.6536910152353812e-06,1.6206496953964233,1.2240428924560547,0.6945316195487976,0.5840421319007874,0.5841710567474365,0.49410879611968994,0.38184162974357605,0.15517087280750275,0.08500642329454422,0.08595339208841324
