step,w1,w2,w3,w4,w5,w6,ema1,ema2,ema3,ema4,ema5,ema6,L1,L2,L3,L4,L5,L6
550,0.2640199661254883,0.1558677852153778,0.18571922183036804,0.15002106130123138,0.12453524023294449,0.11983665823936462,0.49652740359306335,0.40955132246017456,0.44198253750801086,0.4048282206058502,0.37059286236763,0.3736700713634491,0.4759119749069214,0.4740769863128662,0.8259393572807312,0.6325990557670593,0.28115013241767883,1.2234447002410889
600,0.3082072138786316,0.12383295595645905,0.1401922106742859,0.1575043946504593,0.1419287919998169,0.1283344030380249,0.5178496241569519,0.3673962354660034,0.38787293434143066,0.4070969820022583,0.38990211486816406,0.3732876777648926,2.8844331154687097e-06,5.715006068385264e-07,0.00033540636650286615,0.0015023101586848497,0.0001234021910931915,3.689885659241554e-07
650,0.307527095079422,0.11689305305480957,0.1591162085533142,0.1451321691274643,0.14442360401153564,0.12690789997577667,0.45885026454925537,0.3009674847126007,0.3432922065258026,0.3366710841655731,0.32730633020401,0.32017627358436584,0.9646366834640503,1.136871099472046,0.28115013241767883,1.136871099472046,0.28115013241767883,1.7014132738113403
700,0.2686953842639923,0.09962619841098785,0.17464905977249146,0.13124510645866394,0.1452668458223343,0.18051737546920776,0.54250168800354,0.3708038032054901,0.4636403024196625,0.4162846505641937,0.43324628472328186,0.47283199429512024,0.8781477212905884,0.07888973504304886,0.10020655393600464,0.07888973504304886,0.10020655393600464,0.4740769863128662
750,0.2228209525346756,0.10229960829019547,0.14363868534564972,0.14303676784038544,0.21158245205879211,0.176621675491333,0.45137819647789,0.3223285377025604,0.3796434700489044,0.38080519437789917,0.4422354996204376,0.4118468165397644,0.1302717924118042,0.06993620097637177,0.20141328871250153,0.3868710398674011,0.06993620097637177,0.011047745123505592
800,0.24487492442131042,0.12721465528011322,0.14210563898086548,0.15301573276519775,0.1591881513595581,0.17360088229179382,0.4479716420173645,0.3398028016090393,0.358028382062912,0.3702224791049957,0.3767476975917816,0.39110925793647766,0.016736362129449844,0.005233798176050186,0.0013259010156616569,0.00023053328914102167,0.0002453995984978974,0.006309766788035631
850,0.22253847122192383,0.14691482484340668,0.1551681011915207,0.15542557835578918,0.18146535754203796,0.13848763704299927,0.4893573224544525,0.42106392979621887,0.4268420934677124,0.4324702322483063,0.4535355865955353,0.41284552216529846,0.4287007451057434,0.4509373903274536,0.12692803144454956,0.6623855233192444,0.213110089302063,0.6037854552268982
900,0.23088708519935608,0.16913118958473206,0.13899840414524078,0.14727848768234253,0.16657719016075134,0.14712762832641602,0.6400372982025146,0.5912761092185974,0.5574871301651001,0.5647940039634705,0.5868011116981506,0.563753604888916,0.3442167639732361,0.6037852764129639,0.46239328384399414,0.23834450542926788,0.4073510468006134,0.15121395885944366
950,0.2864615023136139,0.16597487032413483,0.12217135727405548,0.11485449969768524,0.16214676201343536,0.14839106798171997,0.6885859966278076,0.5961059331893921,0.5467590689659119,0.5375794768333435,0.5944773554801941,0.5758775472640991,0.846616804599762,0.6037852764129639,0.7248854041099548,0.8259393572807312,0.8259393572807312,0.42870068550109863
1000,0.2886476516723633,0.16695675253868103,0.1143035739660263,0.12174612283706665,0.15576337277889252,0.15258245170116425,0.6446770429611206,0.5517380237579346,0.4892233610153198,0.49985721707344055,0.5422613620758057,0.5373147130012512,0.3443808853626251,0.0837702751159668,0.08377020061016083,0.10633723437786102,0.28115013241767883,0.12692801654338837
1050,0.26123103499412537,0.14593586325645447,0.1336759626865387,0.12882664799690247,0.1672752946615219,0.16305525600910187,0.5979553461074829,0.4990667700767517,0.4879028797149658,0.479645699262619,0.5214595794677734,0.5172908306121826,0.3177121877670288,0.03577728942036629,0.3672420382499695,0.15121395885944366,0.023245465010404587,0.027972901239991188
1100,0.30177175998687744,0.12979258596897125,0.19555705785751343,0.13246309757232666,0.11501237004995346,0.1254030466079712,0.5734434127807617,0.4442519247531891,0.497208833694458,0.4481760859489441,0.42430374026298523,0.4253775179386139,1.2913888692855835,2.293837308883667,0.8259393572807312,2.3502066135406494,2.293837308883667,0.9740769863128662
1150,0.2874099314212799,0.1270071566104889,0.16866673529148102,0.12705397605895996,0.16782617568969727,0.12203606218099594,0.506906270980835,0.37147605419158936,0.41894155740737915,0.3742651641368866,0.41981956362724304,0.36494606733322144,0.16244283318519592,0.0944129005074501,0.16022413969039917,0.3672420382499695,0.3304581940174103,0.10020655393600464
1200,0.29779961705207825,0.13316889107227325,0.11450742185115814,0.09647665917873383,0.20838668942451477,0.14966067671775818,0.5062307715415955,0.37207621335983276,0.3471392095088959,0.3188443183898926,0.4465928375720978,0.39126813411712646,0.17921555042266846,0.04299908131361008,0.040445856750011444,0.0380413718521595,0.10633723437786102,0.03577728942036629
1250,0.31221166253089905,0.13294768333435059,0.11573483794927597,0.09720521420240402,0.1761549860239029,0.1657455414533615,0.4692055881023407,0.3290930390357971,0.3223595917224884,0.28526416420936584,0.37966033816337585,0.37292858958244324,0.11508017033338547,0.1902991384267807,1.8047447204589844,0.9740769863128662,0.6037852764129639,0.9356346130371094
1300,0.2233281135559082,0.11809677630662918,0.10589401423931122,0.1135924756526947,0.23986558616161346,0.1992231011390686,0.3678107261657715,0.2625838816165924,0.2682882249355316,0.2563309371471405,0.3807319104671478,0.3530062437057495,0.04680630937218666,0.03689226880669594,2.4069125652313232,0.053237780928611755,0.1602240800857544,0.45093709230422974
1350,0.43499311804771423,0.10474275052547455,0.0704919844865799,0.08162406831979752,0.1417059749364853,0.16644206643104553,0.6302101612091064,0.3947661519050598,0.32942402362823486,0.35572350025177,0.4446263909339905,0.47118058800697327,0.05387429520487785,0.0025541712529957294,0.0024756838101893663,0.2131100445985794,0.0015023109735921025,0.0021851020865142345
1400,0.37592118978500366,0.10516346991062164,0.11171212047338486,0.09893838316202164,0.15216214954853058,0.15610268712043762,0.5752078294754028,0.35807883739471436,0.3677968978881836,0.3491395115852356,0.4228235185146332,0.4230336844921112,0.7662231922149658,0.07207810133695602,0.04712716490030289,0.18495343625545502,0.4509376287460327,0.050091702491045
1450,0.31398966908454895,0.1142292395234108,0.12530453503131866,0.10942932218313217,0.14684560894966125,0.19020159542560577,0.5142567157745361,0.34686145186424255,0.36173516511917114,0.33957692980766296,0.387593537569046,0.43206119537353516,0.14991775155067444,0.09441287815570831,0.05488218367099762,0.07428313046693802,0.023245465010404587,0.20141328871250153
1500,0.30639469623565674,0.13455721735954285,0.1164555698633194,0.12343079596757889,0.15836608409881592,0.1607956439256668,0.512528121471405,0.3612499535083771,0.3365928530693054,0.3478168547153473,0.40634456276893616,0.4232372045516968,1.6391632556915283,0.08893946558237076,0.007146910298615694,0.16972708702087402,1.910224199295044,3.3482773303985596
1550,0.28316518664360046,0.13263092935085297,0.1337849646806717,0.14387831091880798,0.13541391491889954,0.17112666368484497,0.5448946356773376,0.4179244041442871,0.42133286595344543,0.4314669370651245,0.42101776599884033,0.4596925973892212,0.22288013994693756,0.040445856750011444,0.23834450542926788,0.05164138972759247,0.007146903779357672,0.012509563937783241
1600,0.23676495254039764,0.12357378005981445,0.13097688555717468,0.1765240877866745,0.11485770344734192,0.21730250120162964,0.5202266573905945,0.4126611649990082,0.42293864488601685,0.4716593325138092,0.4007684588432312,0.5258122086524963,0.043797075748443604,0.016034256666898727,0.08377023786306381,0.031639110296964645,0.03364570066332817,2.0176751613616943
1650,0.21446384489536285,0.13253386318683624,0.1383380889892578,0.14273887872695923,0.11888725310564041,0.25303807854652405,0.4976624846458435,0.41057664155960083,0.41781413555145264,0.4229908883571625,0.3951675593852997,0.5190438032150269,0.7812460660934448,0.014163456857204437,0.0306804571300745,0.031639110296964645,0.2661898136138916,0.1902991384267807
1700,0.1990068256855011,0.109135702252388,0.1198304295539856,0.15464304387569427,0.10744769871234894,0.3099362552165985,0.5153034925460815,0.4220430850982666,0.4381900727748871,0.47580012679100037,0.42174872756004333,0.5946220755577087,0.2396499216556549,0.8259393572807312,0.8981232643127441,0.45093727111816406,1.0537006855010986,0.8615548610687256
1750,0.18868963420391083,0.1252576857805252,0.15203195810317993,0.14461204409599304,0.14433428645133972,0.24507442116737366,0.560207724571228,0.4919275641441345,0.5236914157867432,0.5154354572296143,0.5144321918487549,0.615861713886261,0.21435031294822693,0.1468869298696518,0.1269279569387436,0.12692801654338837,0.05832045525312424,1.4656850099563599
1800,0.18458521366119385,0.12631256878376007,0.15451614558696747,0.113848015666008,0.10726597160100937,0.31347209215164185,0.5523452758789062,0.4895157217979431,0.524280846118927,0.47249719500541687,0.4626033306121826,0.6436177492141724,0.0237436443567276,9.315017814515159e-05,0.1512138992547989,0.012509563937783241,0.0057467250153422356,0.4126060903072357
1850,0.15177975594997406,0.15185318887233734,0.15429194271564484,0.11272849887609482,0.11345919221639633,0.3158874213695526,0.6369020342826843,0.6360452175140381,0.6395223140716553,0.5852347016334534,0.5886262655258179,0.7584730982780457,0.8347834348678589,0.7411203980445862,0.8259393572807312,0.575939416885376,0.8084917068481445,0.8981232643127441
1900,0.164817214012146,0.15023989975452423,0.1603793054819107,0.13258902728557587,0.12395312637090683,0.26802143454551697,0.6445776224136353,0.6369828581809998,0.6484172940254211,0.609423816204071,0.5960765480995178,0.7247664332389832,0.41126078367233276,1.1797420978546143,1.2456012964248657,0.48599016666412354,0.2625599503517151,0.4073510468006134
1950,0.14733263850212097,0.13678309321403503,0.1722724288702011,0.11841768026351929,0.1344987004995346,0.2906953990459442,0.6351313591003418,0.6255178451538086,0.6589363217353821,0.5970845818519592,0.6221519708633423,0.7462472915649414,0.7488957047462463,1.013437271118164,0.5490548610687256,0.5490548610687256,0.9547401666641235,0.6473703980445862
2000,0.15171366930007935,0.1591738760471344,0.17017412185668945,0.13198193907737732,0.12148717045783997,0.2654692530632019,0.6102032661437988,0.6175259351730347,0.6285520792007446,0.5859139561653137,0.5713375806808472,0.699792206287384,0.4830551743507385,0.42328080534935,0.42328080534935,0.3530671000480652,0.2625599503517151,0.21012996137142181
2050,0.15882571041584015,0.12758171558380127,0.16074997186660767,0.11612440645694733,0.11683163791894913,0.31988659501075745,0.5921090245246887,0.5532726645469666,0.5959202647209167,0.5409552454948425,0.5399338603019714,0.7087650895118713,0.3157225549221039,0.046413201838731766,0.4981345534324646,0.3672420382499695,0.16491267085075378,0.42870068550109863
2100,0.14134328067302704,0.1462010145187378,0.1624261438846588,0.10785596817731857,0.10337105393409729,0.3388025760650635,0.5399534106254578,0.5454773306846619,0.5642324090003967,0.49574315547943115,0.48818451166152954,0.6863876581192017,0.026349585503339767,0.021187111735343933,0.16022413969039917,0.06683824956417084,0.01175608579069376,0.2450537383556366
2150,0.21740931272506714,0.14989127218723297,0.16213788092136383,0.09467317909002304,0.09764131903648376,0.27824702858924866,0.515971302986145,0.45499640703201294,0.4677841365337372,0.3785912096500397,0.3837779760360718,0.5566481351852417,0.03233390673995018,0.07073213160037994,0.05364434793591499,0.011619927361607552,0.02094285935163498,0.02901528961956501
2200,0.1945381760597229,0.17527346312999725,0.10231032967567444,0.09979457408189774,0.09436669200658798,0.3337166905403137,0.5333336591720581,0.5260019898414612,0.41968974471092224,0.4123413860797882,0.4049679636955261,0.6230193972587585,1.4621870517730713,2.4496541023254395,0.7009902000427246,0.37695133686065674,0.5623774528503418,1.5263036489486694
2250,0.20997709035873413,0.2048777937889099,0.11657855659723282,0.13343560695648193,0.1222117692232132,0.21291925013065338,0.5060487389564514,0.5009223222732544,0.40631183981895447,0.4285949170589447,0.4150884747505188,0.5061226487159729,0.2672175168991089,0.16022413969039917,0.0026765847578644753,0.0025943429209291935,0.10170692205429077,0.045016877353191376
2300,0.22905559837818146,0.18608339130878448,0.13710340857505798,0.12876369059085846,0.13195331394672394,0.18704059720039368,0.4795314371585846,0.44339409470558167,0.39297574758529663,0.3826349675655365,0.3866773545742035,0.44421979784965515,0.19015361368656158,0.004620224703103304,0.0028712742496281862,0.004273751750588417,0.004766537342220545,0.0025343201123178005
2350,0.17841075360774994,0.17262786626815796,0.21322084963321686,0.1300565004348755,0.11596398800611496,0.18972010910511017,0.43658989667892456,0.4306871294975281,0.466074138879776,0.3839572072029114,0.3728717863559723,0.4473714232444763,0.3197098970413208,0.2731139659881592,0.32717421650886536,0.27241453528404236,1.0562467575073242,0.3837483823299408
2400,0.193567156791687,0.18701885640621185,0.18209496140480042,0.1473238319158554,0.139066681265831,0.1509285569190979,0.4742283523082733,0.46202701330184937,0.4642408490180969,0.4256717562675476,0.42732882499694824,0.42678141593933105,0.8342909216880798,0.1820068508386612,0.8436276912689209,0.48299044370651245,1.6004130840301514,0.19509145617485046
2450,0.24431829154491425,0.16195638477802277,0.17030590772628784,0.13806775212287903,0.14502686262130737,0.14032471179962158,0.4886190891265869,0.42655569314956665,0.43129831552505493,0.40322503447532654,0.40284910798072815,0.39745765924453735,0.8881397247314453,1.4656850099563599,1.110507607460022,1.7657339572906494,0.9167617559432983,0.9214580059051514
2500,0.2925400137901306,0.12553606927394867,0.1783672720193863,0.15299372375011444,0.12106551975011826,0.12949736416339874,0.5346042513847351,0.394096702337265,0.4520331919193268,0.42671844363212585,0.3891995847225189,0.3992282450199127,0.09584072232246399,0.004224064759910107,0.0022194732446223497,0.0026351429987698793,0.11282217502593994,0.004766539670526981
2550,0.2519068717956543,0.15951001644134521,0.14998844265937805,0.15765267610549927,0.1577032059431076,0.12323880195617676,0.5208067893981934,0.4390130639076233,0.42965418100357056,0.43714097142219543,0.44652605056762695,0.4042797088623047,0.6647673845291138,0.025110825896263123,0.10477203875780106,0.031156150624155998,0.9643800258636475,0.8084917068481445
2600,0.24717015027999878,0.14424379169940948,0.15980137884616852,0.15282103419303894,0.14792342483997345,0.14804013073444366,0.44235458970069885,0.3525267541408539,0.3694385588169098,0.3621765077114105,0.35679805278778076,0.35718876123428345,0.09923331439495087,0.0028881242033094168,0.004026115871965885,0.014780741184949875,0.014384902082383633,0.04044583812355995
2650,0.30164834856987,0.148952454328537,0.13776926696300507,0.13203760981559753,0.12801425158977509,0.15157800912857056,0.433196097612381,0.3218685984611511,0.30270037055015564,0.2960321605205536,0.2914785146713257,0.31921276450157166,0.14462146162986755,0.6548474431037903,0.025797994807362556,0.06011723354458809,0.11534922569990158,0.10095412284135818
2700,0.26341015100479126,0.16147656738758087,0.16148054599761963,0.15764836966991425,0.14264710247516632,0.11333716660737991,0.4217607378959656,0.34078168869018555,0.3410680890083313,0.3369203209877014,0.32253336906433105,0.3145112097263336,0.037702709436416626,0.0141086271032691,0.04234635829925537,0.023859171196818352,0.23505128920078278,3.227945327758789
2750,0.26807183027267456,0.1419612020254135,0.1252945512533188,0.17299973964691162,0.13936127722263336,0.15231139957904816,0.4563828110694885,0.34798359870910645,0.332536518573761,0.38264623284339905,0.3467496931552887,0.36119985580444336,0.5925329327583313,0.24167853593826294,0.7575989961624146,0.4452940821647644,0.42328080534935,0.4021502137184143
2800,0.27940377593040466,0.1269545704126358,0.1473940908908844,0.14374245703220367,0.13464196026325226,0.1678631603717804,0.4762832820415497,0.34536802768707275,0.3697859048843384,0.365886390209198,0.3546772003173828,0.3913070559501648,0.13242784142494202,0.056575942784547806,0.03523227199912071,0.059212226420640945,0.017460651695728302,0.04170333966612816
2850,0.2914873957633972,0.14492519199848175,0.15439525246620178,0.12089738249778748,0.14217212796211243,0.14612266421318054,0.476296067237854,0.38728389143943787,0.39007583260536194,0.34972113370895386,0.3875170946121216,0.41609126329421997,1.6663442850112915,4.294980525970459,3.529750347137451,3.529749870300293,4.634756088256836,7.039938926696777
2900,0.23734498023986816,0.13321809470653534,0.14427992701530457,0.1066289022564888,0.14709609746932983,0.2314319759607315,0.46071553230285645,0.3671054542064667,0.3716983199119568,0.32175517082214355,0.37477999925613403,0.44957199692726135,0.7024211287498474,0.8706079721450806,0.013730671256780624,0.009026041254401207,0.002939267084002495,0.004340910352766514
2950,0.22721141576766968,0.1509716808795929,0.14168596267700195,0.11180327832698822,0.15196549892425537,0.2163621485233307,0.4401654005050659,0.37237393856048584,0.3591254651546478,0.3346981406211853,0.37322965264320374,0.4309958219528198,0.4965249001979828,0.46239328384399414,0.18495336174964905,1.650610089302063,0.43970704078674316,0.3868710398674011
3000,0.21877452731132507,0.14191573858261108,0.14158153533935547,0.12161250412464142,0.1696692556142807,0.20644649863243103,0.5546920299530029,0.48375561833381653,0.4825712740421295,0.4627191126346588,0.5163525938987732,0.5400318503379822,0.5818248987197876,0.6295142769813538,0.5499838590621948,1.0733624696731567,0.9420269131660461,0.07281169295310974
3050,0.14474089443683624,0.10059206187725067,0.22173044085502625,0.0810689851641655,0.16018761694431305,0.2916799485683441,0.5669937133789062,0.5002110600471497,0.6532484889030457,0.470637708902359,0.6504397392272949,0.7006353139877319,1.610014796257019,0.9356346130371094,3.197953462600708,1.5385534763336182,8.281503677368164,3.4124228954315186
3100,0.14887554943561554,0.10695713758468628,0.1497873067855835,0.12516379356384277,0.1315874457359314,0.3376288115978241,0.5742197632789612,0.5185546278953552,0.5687361359596252,0.546779215335846,0.5530065298080444,0.708853006362915,0.6492751240730286,0.5390158891677856,0.00016792745736893266,0.7677602767944336,0.5646915435791016,0.6017955541610718
3150,0.18416747450828552,0.11681815981864929,0.16475078463554382,0.14826913177967072,0.15145237743854523,0.2345421463251114,0.4831736087799072,0.4079425632953644,0.46504706144332886,0.4472745656967163,0.45078620314598083,0.5230079293251038,0.016003472730517387,0.00414253631606698,0.041643545031547546,0.0035721089225262403,0.004240565933287144,0.009908785112202168
3200,0.20059151947498322,0.13179387152194977,0.1703762412071228,0.1327771246433258,0.14554065465927124,0.21892061829566956,0.4619072675704956,0.39802926778793335,0.4355373978614807,0.3982686400413513,0.41220182180404663,0.4802350699901581,0.6560381650924683,1.1987611055374146,0.7128691673278809,1.1000564098358154,0.9789471626281738,1.0460832118988037
3250,0.20522911846637726,0.14238016307353973,0.16595600545406342,0.1432824730873108,0.15762817859649658,0.18552403151988983,0.4193127155303955,0.35883471369743347,0.38409140706062317,0.35996386408805847,0.3758007287979126,0.40337392687797546,0.01860455423593521,0.0036424309946596622,0.0011431020684540272,0.0123168108984828,0.02155880257487297,0.09027864038944244
3300,0.2597654163837433,0.14194509387016296,0.13008074462413788,0.11286520212888718,0.1915966421365738,0.16374686360359192,0.4592435956001282,0.36041516065597534,0.3438389301300049,0.32102420926094055,0.4136360287666321,0.38264375925064087,0.2713469862937927,0.36009663343429565,0.1426749974489212,0.20356126129627228,0.7329721450805664,0.22541265189647675
3350,0.23587100207805634,0.19753780961036682,0.12677797675132751,0.11634653061628342,0.15002617239952087,0.17344048619270325,0.4346649944782257,0.4017910063266754,0.3282155692577362,0.319036602973938,0.36077702045440674,0.3816809356212616,0.6764125823974609,0.31536853313446045,0.27545657753944397,0.7743205428123474,0.7534561157226562,0.4509369730949402
3400,0.22387707233428955,0.15008874237537384,0.1267000138759613,0.12115434557199478,0.14467623829841614,0.23350360989570618,0.4403853416442871,0.37339597940444946,0.34725460410118103,0.33982768654823303,0.3693775534629822,0.44757845997810364,0.19549258053302765,0.09441278874874115,0.27545657753944397,0.27125224471092224,0.29859304428100586,0.2201470136642456
3450,0.22736111283302307,0.1404205858707428,0.11781103163957596,0.12311165034770966,0.1407400220632553,0.2505556046962738,0.41211163997650146,0.330184668302536,0.30294138193130493,0.3113599717617035,0.33171746134757996,0.4257442355155945,0.28815820813179016,0.04676886647939682,0.21918407082557678,0.3348800539970398,0.16255275905132294,0.0485873743891716
3500,0.24604205787181854,0.19541752338409424,0.13316065073013306,0.12949766218662262,0.10910136997699738,0.18678072094917297,0.38753199577331543,0.3273921012878418,0.2642160952091217,0.2594991624355316,0.23145908117294312,0.31993305683135986,2.213050603866577,7.1421563916374e-05,0.011574891395866871,0.00012534536654129624,0.023974601179361343,1.9223354684072547e-05
3550,0.2741953432559967,0.18507236242294312,0.1810377985239029,0.11578518897294998,0.10604402422904968,0.13786530494689941,0.444654643535614,0.3790018856525421,0.37536489963531494,0.30161505937576294,0.2871145009994507,0.33041420578956604,0.07924593240022659,1.644263102207333e-05,7.555254200042327e-08,6.591756118723424e-06,1.1659598385449499e-05,1.7195665122926584e-06
3600,0.21606671810150146,0.1344476044178009,0.19735923409461975,0.1788000464439392,0.1423797458410263,0.13094675540924072,0.45045408606529236,0.3744378089904785,0.4381483495235443,0.4209332764148712,0.3834405243396759,0.3681921660900116,0.6719409227371216,0.8981226682662964,0.9356342554092407,0.8436274528503418,0.8525609970092773,0.7088942527770996
3650,0.24387161433696747,0.1346931755542755,0.17047439515590668,0.15976116061210632,0.1576482653617859,0.13355138897895813,0.4115567207336426,0.3136051893234253,0.35247692465782166,0.3423246741294861,0.33957403898239136,0.31220051646232605,5.455420978250913e-05,3.784773525694618e-07,1.260702538274927e-05,0.05572277680039406,0.0003302072291262448,9.061482160177547e-07
3700,0.20803599059581757,0.16993828117847443,0.22682273387908936,0.14995141327381134,0.1332917958498001,0.1119598001241684,0.43197011947631836,0.3987962603569031,0.446231871843338,0.3779453933238983,0.3585132360458374,0.3297370970249176,0.0003774617216549814,0.02054188959300518,5.203572754908237e-07,4.993718150103632e-08,2.9066924422949114e-09,1.7805650287527897e-08
3750,0.16155919432640076,0.14483578503131866,0.17005577683448792,0.20935414731502533,0.20602808892726898,0.10816701501607895,0.43868115544319153,0.4203302562236786,0.4468316435813904,0.48310303688049316,0.4787852466106415,0.3721572160720825,0.04034187272191048,0.008221619762480259,0.009680359624326229,0.2064577341079712,0.03892618045210838,0.00766552472487092
3800,0.18902674317359924,0.13113237917423248,0.20277829468250275,0.16795459389686584,0.19552138447761536,0.11358655989170074,0.434720903635025,0.37228742241859436,0.4443802535533905,0.4132463037967682,0.4385201632976532,0.35236480832099915,0.21365591883659363,0.0040467665530741215,0.02088220976293087,0.01641337387263775,0.03619146719574928,0.38188475370407104
3850,0.22677071392536163,0.14351844787597656,0.15375104546546936,0.14196833968162537,0.2031065821647644,0.13088493049144745,0.42441248893737793,0.3491077125072479,0.3611467480659485,0.3441222906112671,0.4053461253643036,0.3305675685405731,0.3788471817970276,0.39672353863716125,0.4642491340637207,0.07735779136419296,0.29065027832984924,0.06309971958398819
3900,0.21727854013442993,0.21362097561359406,0.1650552749633789,0.13571429252624512,0.1604480743408203,0.10788284242153168,0.41109827160835266,0.40717944502830505,0.36459997296333313,0.3323056995868683,0.35996994376182556,0.29509761929512024,0.11494151502847672,0.003177725011482835,0.0009551873081363738,0.001049018814228475,0.005073176696896553,0.0670911967754364
3950,0.21232940256595612,0.20284731686115265,0.17441071569919586,0.13415567576885223,0.16455692052841187,0.11170008033514023,0.37500134110450745,0.36746323108673096,0.34254151582717896,0.29924362897872925,0.33294573426246643,0.2690182626247406,3.4705262805800885e-06,3.326533359881978e-08,6.615601932935533e-08,8.732647984288633e-06,6.214782644065053e-08,7.979939198321517e-08
4000,0.23576000332832336,0.18389680981636047,0.16523326933383942,0.13952474296092987,0.14425426721572876,0.1313309371471405,0.3982960283756256,0.3563469350337982,0.34188729524612427,0.31089404225349426,0.3164653480052948,0.30087006092071533,0.09976725280284882,0.004110365174710751,0.32391810417175293,0.015011758543550968,0.02210712991654873,0.01122074481099844
4050,0.2692772150039673,0.19825057685375214,0.14193813502788544,0.13622882962226868,0.1268729865550995,0.12743228673934937,0.42045703530311584,0.37118032574653625,0.3189224302768707,0.30807140469551086,0.29628482460975647,0.297076553106308,0.00029201345751062036,0.12507818639278412,0.412606418132782,0.004917476791888475,0.00022740325948689133,0.0068207429721951485
4100,0.24476340413093567,0.14055632054805756,0.20453527569770813,0.1468578279018402,0.14610633254051208,0.11718075722455978,0.3821674883365631,0.28512701392173767,0.3469194173812866,0.29174476861953735,0.2924116551876068,0.2558213472366333,0.6472406387329102,0.09547426551580429,0.08503484725952148,0.03361337259411812,0.18495336174964905,0.16610421240329742
4150,0.2656158208847046,0.12524577975273132,0.1733529269695282,0.1410728096961975,0.15952958166599274,0.13518314063549042,0.40812161564826965,0.2775114178657532,0.3324306011199951,0.2975005507469177,0.3189128041267395,0.29335203766822815,0.8036549687385559,0.1468869298696518,0.2754566967487335,0.18233220279216766,0.2948324382305145,0.4711347818374634
4200,0.3110317885875702,0.141798198223114,0.14876984059810638,0.12304544448852539,0.13777326047420502,0.13758151233196259,0.44820550084114075,0.31671109795570374,0.3271743655204773,0.29163095355033875,0.3084845244884491,0.3124315142631531,0.9780008792877197,0.7891517877578735,1.043550968170166,0.6216803789138794,0.4416212737560272,0.8593009114265442
