step,w1,w2,w3,w4,w5,w6,ema1,ema2,ema3,ema4,ema5,ema6,L1,L2,L3,L4,L5,L6
650,0.23614470660686493,0.12436667084693909,0.1131848618388176,0.13586664199829102,0.16277587413787842,0.22766129672527313,0.3640083968639374,0.268685519695282,0.24183900654315948,0.2720509469509125,0.3037390112876892,0.36401137709617615,0.08918703347444534,1.136871099472046,0.006715348456054926,0.014163456857204437,0.20141328871250153,0.6931471824645996
700,0.20570503175258636,0.13473060727119446,0.12295123934745789,0.14124111831188202,0.1495417058467865,0.24583032727241516,0.3705739974975586,0.29961735010147095,0.28612977266311646,0.3043574392795563,0.31945332884788513,0.4039692282676697,0.4266856610774994,0.3132617175579071,0.4740769863128662,0.00861448422074318,0.575939416885376,0.8259393572807312
750,0.23473724722862244,0.13566996157169342,0.1251702755689621,0.13243146240711212,0.16036935150623322,0.21162167191505432,0.3278183341026306,0.2349882423877716,0.22169716656208038,0.23100146651268005,0.262584924697876,0.3083949685096741,0.23706763982772827,4.5398901420412585e-05,1.6701560525689274e-05,6.144193321233615e-06,1.6701560525689274e-05,0.005233798176050186
800,0.21744509041309357,0.132139191031456,0.17605042457580566,0.157772958278656,0.14138934016227722,0.17520299553871155,0.3340882360935211,0.2521490156650543,0.30446040630340576,0.2808472514152527,0.26266589760780334,0.2980464994907379,0.054320063441991806,0.07888971269130707,0.5759392976760864,0.02324545942246914,0.014163456857204437,0.014163456857204437
850,0.23763850331306458,0.16172151267528534,0.16337624192237854,0.14511917531490326,0.1441100388765335,0.14803446829319,0.4102608561515808,0.35322198271751404,0.3396681249141693,0.3170357644557953,0.3154759109020233,0.3200145661830902,1.2636762857437134,1.910224199295044,0.38687101006507874,0.07888973504304886,0.0380413718521595,0.04858735203742981
900,0.27587753534317017,0.16839787364006042,0.15522237122058868,0.1361074447631836,0.1296265721321106,0.13476811349391937,0.405600368976593,0.32247039675712585,0.31282660365104675,0.2889525294303894,0.2819213569164276,0.2895115613937378,0.48140522837638855,0.3132617175579071,0.6931471824645996,0.4740769863128662,0.575939416885376,0.6931471824645996
950,0.2856331169605255,0.12806090712547302,0.14959561824798584,0.17249412834644318,0.1425948292016983,0.12162142246961594,0.39476415514945984,0.2604665458202362,0.28611209988594055,0.3096179664134979,0.2782062888145447,0.25195321440696716,0.19348357617855072,5.8292964240536094e-05,2.1445179299917072e-05,0.0005529314512386918,0.0002612244279589504,4.785106284543872e-06
1000,0.24738813936710358,0.13950993120670319,0.17138682305812836,0.14100486040115356,0.14052510261535645,0.16018518805503845,0.372604638338089,0.27687233686447144,0.3107658326625824,0.27858564257621765,0.2779974937438965,0.29960760474205017,0.1302717924118042,0.00861448422074318,0.0024756852071732283,0.0040784431621432304,0.0015023101586848497,0.0019285932648926973
1050,0.25700539350509644,0.1427379548549652,0.13540948927402496,0.17504392564296722,0.13944271206855774,0.150360569357872,0.3842695951461792,0.28515785932540894,0.2761692404747009,0.31852808594703674,0.28102579712867737,0.2934516966342926,0.23749426007270813,0.02975042536854744,0.0005529314512386918,0.00033540636650286615,0.0019285932648926973,0.0007099223439581692
1100,0.22489792108535767,0.14634476602077484,0.1213168278336525,0.1736094355583191,0.16835695505142212,0.16547399759292603,0.36192837357521057,0.2900944650173187,0.25883379578590393,0.31794390082359314,0.31362292170524597,0.3100702464580536,0.13169044256210327,0.0380413718521595,0.006715348456054926,0.0040784431621432304,0.07888973504304886,0.00861448422074318
1150,0.2572263181209564,0.12923693656921387,0.12154995650053024,0.13478296995162964,0.14381590485572815,0.21338796615600586,0.38258910179138184,0.2620544731616974,0.25316157937049866,0.2702127695083618,0.27919939160346985,0.3441886901855469,0.7752582430839539,0.07888973504304886,0.20141328871250153,0.20141328871250153,0.029750417917966843,0.018149929121136665
1200,0.2546667158603668,0.11135351657867432,0.1374807208776474,0.15578904747962952,0.15241529047489166,0.18829472362995148,0.39987295866012573,0.2606799304485321,0.29579055309295654,0.31641867756843567,0.31280621886253357,0.348099023103714,0.3966768682003021,0.12692801654338837,0.16022413969039917,0.16022413969039917,0.16022413969039917,0.20141328871250153
1250,0.24724894762039185,0.10724477469921112,0.14270319044589996,0.15620332956314087,0.17117220163345337,0.17542755603790283,0.3740703761577606,0.23664896190166473,0.2844313085079193,0.29810842871665955,0.31366193294525146,0.31849709153175354,0.02195693738758564,0.06196758896112442,0.12692801654338837,0.0031777266412973404,0.04858735203742981,0.12692801654338837
1300,0.24107010662555695,0.16096104681491852,0.13918203115463257,0.15435341000556946,0.16083233058452606,0.14360111951828003,0.38694730401039124,0.3199308514595032,0.29596376419067383,0.3129834234714508,0.3197680115699768,0.30106937885284424,0.04005875810980797,0.0031777266412973404,0.005233798176050186,7.484903471777216e-05,9.610703273210675e-05,5.8292964240536094e-05
1350,0.2215513437986374,0.14286938309669495,0.11685901880264282,0.13246402144432068,0.18522658944129944,0.20102962851524353,0.3783712387084961,0.3057916462421417,0.272632896900177,0.29331451654434204,0.348633736371994,0.3621426820755005,0.01902088150382042,1.3709582162846345e-06,6.144193321233615e-06,1.3007213055971079e-05,1.8553913605501293e-07,3.927862621821987e-07
1400,0.2311619222164154,0.12780272960662842,0.11497246474027634,0.1296887844800949,0.2251884639263153,0.171185702085495,0.31101614236831665,0.21322430670261383,0.1957693099975586,0.2156531810760498,0.3124478757381439,0.261588990688324,0.0007803015760146081,2.9023162824159954e-06,0.0001234021910931915,0.001170194591395557,0.575939416885376,0.014163456857204437
1450,0.20285338163375854,0.09363558888435364,0.11125221103429794,0.14458386600017548,0.25521165132522583,0.19246333837509155,0.3417342007160187,0.2141750156879425,0.24261945486068726,0.2858591377735138,0.3796176612377167,0.3330567479133606,0.00021575670689344406,1.8553913605501293e-07,2.1445179299917072e-05,6.475950158346677e-07,8.764247638737288e-08,1.5229980832032197e-08
1500,0.18634098768234253,0.12483464926481247,0.1516713798046112,0.1601177155971527,0.21461692452430725,0.16241838037967682,0.3853210508823395,0.3165340721607208,0.34877991676330566,0.3574765920639038,0.4058273732662201,0.3598305284976959,0.2871417701244354,0.018149929121136665,0.029750417917966843,0.005233798176050186,0.006715348456054926,0.005233798176050186
1550,0.21894431114196777,0.15392351150512695,0.15582260489463806,0.1441122591495514,0.16462641954421997,0.16257090866565704,0.35548242926597595,0.2974158525466919,0.2992860674858093,0.2865245044231415,0.30833399295806885,0.30684876441955566,0.01323525421321392,0.020541900768876076,0.005233798176050186,0.018149929121136665,0.0031777266412973404,0.06196758896112442
1600,0.21640734374523163,0.15062165260314941,0.1464511901140213,0.13788922131061554,0.1858000010251999,0.16283062100410461,0.3482212722301483,0.2846519351005554,0.2802674472332001,0.26997366547584534,0.31914469599723816,0.29735854268074036,0.3956223428249359,0.018149929121136665,0.04299908131361008,0.007606093771755695,0.0040784431621432304,0.0028048569802194834
1650,0.22532342374324799,0.14014911651611328,0.15059952437877655,0.13031652569770813,0.14538414776325226,0.20822729170322418,0.32929661870002747,0.25060224533081055,0.26247191429138184,0.2386201173067093,0.2571273744106293,0.31605949997901917,0.03591641038656235,0.001170194591395557,0.0015023101586848497,0.0031777266412973404,0.04858735203742981,0.014163456857204437
1700,0.22523321211338043,0.1918298304080963,0.1344681978225708,0.11658842861652374,0.17880181968212128,0.15307854115962982,0.3396831750869751,0.3095327913761139,0.25167572498321533,0.22767451405525208,0.298289030790329,0.27220597863197327,0.37884190678596497,0.012509570457041264,0.08893946558237076,0.04299908131361008,0.048587340861558914,0.0031777266412973404
1750,0.224654883146286,0.16361376643180847,0.1312987059354782,0.1428716778755188,0.17660902440547943,0.16095203161239624,0.32926592230796814,0.27903223037719727,0.24038192629814148,0.2548479735851288,0.29232653975486755,0.27632588148117065,0.5495313405990601,0.7575989961624146,0.5231232643127441,0.575939416885376,0.8259393572807312,0.7575989961624146
1800,0.22571155428886414,0.1443200558423996,0.1616324931383133,0.11337625235319138,0.19430163502693176,0.16065798699855804,0.3550027906894684,0.2810761332511902,0.2996758222579956,0.24120689928531647,0.33006909489631653,0.29867008328437805,0.024509001523256302,0.011047745123505592,0.0017021704697981477,0.005928608123213053,0.0036000751424580812,0.000911466486286372
1850,0.2351096272468567,0.1469515711069107,0.24040672183036804,0.10707611590623856,0.1456446498632431,0.1248113214969635,0.3169631063938141,0.2394215166568756,0.32063934206962585,0.18718867003917694,0.2379475235939026,0.21247704327106476,4.3188512677261315e-07,6.023574172786539e-08,1.9555681518568235e-08,6.144193321233615e-06,6.825603549032166e-08,3.224186784223093e-08
1900,0.24301835894584656,0.1243334412574768,0.19374944269657135,0.11078140884637833,0.1585938036441803,0.16952358186244965,0.2961420714855194,0.18506044149398804,0.2789038419723511,0.16601809859275818,0.2249787300825119,0.2590969502925873,0.1123293787240982,0.06196758896112442,2.1269280910491943,0.06196758896112442,0.0380413718521595,2.3502066135406494
1950,0.24448201060295105,0.16808536648750305,0.16502311825752258,0.12978526949882507,0.13042131066322327,0.16220295429229736,0.32048630714416504,0.26920396089553833,0.2505524456501007,0.22981250286102295,0.22137351334095,0.2524832487106323,0.8564052581787109,1.910224199295044,0.3484445810317993,2.2378222942352295,1.31326162815094,0.8259393572807312
2000,0.20242181420326233,0.22782357037067413,0.14380182325839996,0.12635721266269684,0.14857417345046997,0.15102143585681915,0.3177032172679901,0.3357870578765869,0.25982189178466797,0.23848024010658264,0.2652056813240051,0.26790115237236023,0.14682985842227936,0.004620229359716177,0.00033540636650286615,4.222842107992619e-06,2.1445179299917072e-05,1.0677034651962458e-06
2050,0.22537633776664734,0.18963469564914703,0.16821958124637604,0.11985761672258377,0.1445976346731186,0.152314230799675,0.3245171010494232,0.2961452007293701,0.27583006024360657,0.2199927419424057,0.2508618235588074,0.2594408690929413,0.042985230684280396,0.05488218367099762,0.0005529314512386918,0.00975591130554676,0.000430649786721915,0.0004879761836491525
2100,0.20022612810134888,0.1749182492494583,0.1732844114303589,0.11617840081453323,0.17930184304714203,0.15609101951122284,0.302423357963562,0.2791393995285034,0.2783883213996887,0.2108778953552246,0.29019057750701904,0.2601326107978821,0.3001868426799774,0.2014133185148239,0.28115013241767883,0.12692801654338837,0.8981232643127441,0.1797446310520172
2150,0.24503888189792633,0.1603131741285324,0.15841612219810486,0.1058722510933876,0.1851876676082611,0.14517195522785187,0.3200380802154541,0.27597302198410034,0.25645312666893005,0.19105198979377747,0.2844184637069702,0.26205235719680786,1.1790058612823486,3.773245334625244,2.0176751613616943,2.1269280910491943,2.2378222942352295,4.0181498527526855
2200,0.21404743194580078,0.17447315156459808,0.12477080523967743,0.08346392214298248,0.17492297291755676,0.22832177579402924,0.35518792271614075,0.3214414119720459,0.2661181688308716,0.19977916777133942,0.3218662440776825,0.3658239245414734,0.0016115627950057387,3.224186784223093e-08,1.2501528701136522e-09,0.00015844876179471612,1.0815941892117209e-11,1.783247334519178e-11
2250,0.2712536156177521,0.19101467728614807,0.1141538918018341,0.10091779381036758,0.13266795873641968,0.1899920105934143,0.3538801074028015,0.2921919524669647,0.20997612178325653,0.1946413218975067,0.23228929936885834,0.3043113350868225,0.5836120843887329,0.20141328871250153,0.4740769863128662,0.9740769863128662,0.22541265189647675,1.5019291639328003
2300,0.2345733940601349,0.19741380214691162,0.13027359545230865,0.1197243332862854,0.15085144340991974,0.16716350615024567,0.3557179868221283,0.32831957936286926,0.257966548204422,0.24365772306919098,0.2817040979862213,0.2987315058708191,0.11955693364143372,0.22541265189647675,0.04858735203742981,0.011047745123505592,0.0024756852071732283,0.011047745123505592
2350,0.27019068598747253,0.17503735423088074,0.11750888079404831,0.10768251866102219,0.16596300899982452,0.1636175662279129,0.3756905198097229,0.30394601821899414,0.23981048166751862,0.2254015952348709,0.29433494806289673,0.29082274436950684,0.23674292862415314,0.22541265189647675,0.3868710398674011,0.3868710398674011,0.14267505705356598,0.02630019560456276
2400,0.254548043012619,0.14679855108261108,0.15769338607788086,0.11797751486301422,0.16420841217041016,0.15877418220043182,0.3434467613697052,0.25292909145355225,0.2649548649787903,0.22300809621810913,0.2741170823574066,0.2655656635761261,0.04858735203742981,0.07888973504304886,0.10020655393600464,0.6931471824645996,0.3484445810317993,0.04858735203742981
2450,0.21678349375724792,0.1230594664812088,0.14104968309402466,0.14432722330093384,0.21180866658687592,0.16297145187854767,0.30385303497314453,0.21041683852672577,0.23293016850948334,0.23672036826610565,0.3000144064426422,0.25676652789115906,0.0008004221599549055,1.0261879540562902e-10,1.783247334519178e-11,2.1724398668876432e-10,1.4449801710725296e-07,1.6052279505629485e-09
2500,0.19824112951755524,0.1297551691532135,0.16479846835136414,0.16599851846694946,0.1711311787366867,0.17007552087306976,0.3169819712638855,0.24695806205272675,0.2864052355289459,0.28760239481925964,0.29262691736221313,0.2916059195995331,0.009120950475335121,2.9023162824159954e-06,1.5229980832032197e-08,2.061153470123145e-09,3.059022617435403e-07,1.1861120086109622e-08
2550,0.20467732846736908,0.12057647854089737,0.1494339406490326,0.17712701857089996,0.19449493288993835,0.15369029343128204,0.31739550828933716,0.23323380947113037,0.26344266533851624,0.29150494933128357,0.3069598376750946,0.26812684535980225,0.20831072330474854,0.5231232643127441,0.0036000751424580812,0.004620229359716177,0.006715348456054926,0.00861448422074318
2600,0.19845423102378845,0.12295546382665634,0.17851534485816956,0.16256044805049896,0.18915988504886627,0.14835451543331146,0.32019802927970886,0.24546165764331818,0.3007323145866394,0.2872790992259979,0.3143717348575592,0.27427875995635986,1.7014132738113403,2.1269280910491943,1.5019291639328003,1.7014132738113403,1.910224199295044,1.910224199295044
2650,0.20884080231189728,0.1251492202281952,0.15263383090496063,0.16371110081672668,0.1771654188632965,0.1724996119737625,0.31544816493988037,0.2361518144607544,0.25467967987060547,0.26705315709114075,0.28276973962783813,0.2750811278820038,0.9824844598770142,1.5019291639328003,0.07888973504304886,0.16022413969039917,0.42870068550109863,0.10020655393600464
2700,0.20274236798286438,0.13209353387355804,0.16521620750427246,0.17351949214935303,0.16054338216781616,0.16588500142097473,0.32018283009529114,0.2441958487033844,0.2831181287765503,0.2919449508190155,0.27806299924850464,0.2997543215751648,0.642497181892395,0.1128222793340683,0.3132617473602295,0.3868710398674011,0.28115013241767883,1.910224199295044
2750,0.20110103487968445,0.13906723260879517,0.1718544065952301,0.15818896889686584,0.161448672413826,0.16833969950675964,0.29443109035491943,0.2304960936307907,0.2702949643135071,0.2510456442832947,0.258098304271698,0.26155605912208557,0.39641159772872925,0.08893946558237076,0.575939416885376,0.018149929121136665,0.3868710398674011,0.04299908131361008
2800,0.26534703373908997,0.12328890711069107,0.12982892990112305,0.1526336669921875,0.17012611031532288,0.15877532958984375,0.32259035110473633,0.19600073993206024,0.20452867448329926,0.2312294989824295,0.24913185834884644,0.23773865401744843,0.011622805148363113,4.5398901420412585e-05,5.315785500670245e-08,1.7603447304281872e-06,4.363462480228009e-09,1.3440409674103648e-08
2850,0.2540496587753296,0.13912054896354675,0.1481655091047287,0.16308003664016724,0.15570007264614105,0.1398841291666031,0.2817670404911041,0.18174220621585846,0.1956237107515335,0.20776182413101196,0.20002542436122894,0.18427906930446625,0.10440574586391449,0.0380413718521595,0.3868710398674011,0.018149929121136665,0.00861448422074318,0.20141328871250153
2900,0.2385602593421936,0.11983805149793625,0.2060200572013855,0.19722586870193481,0.12184274941682816,0.1165129542350769,0.33423471450805664,0.21968019008636475,0.3062732219696045,0.2960124909877777,0.2165454626083374,0.20842911303043365,1.0696004629135132,0.9740769863128662,0.6931471824645996,0.3868710398674011,0.3868710398674011,0.3132617175579071
2950,0.27280229330062866,0.15177182853221893,0.18586918711662292,0.17131508886814117,0.11909212172031403,0.09914940595626831,0.35888588428497314,0.25400468707084656,0.295805960893631,0.2734231650829315,0.21340742707252502,0.18322230875492096,0.8750002980232239,0.06196758896112442,0.8981232643127441,0.005233798176050186,0.0031777266412973404,0.00861448422074318
3000,0.26779842376708984,0.13812299072742462,0.16420282423496246,0.17503291368484497,0.13642123341560364,0.11842164397239685,0.34305277466773987,0.2337917685508728,0.2623264789581299,0.27286437153816223,0.23174196481704712,0.20839516818523407,0.002044596476480365,0.000430649786721915,9.610703273210675e-05,3.726646127688582e-06,2.9023162824159954e-06,4.785106284543872e-06
3050,0.32037344574928284,0.11963877081871033,0.1632324755191803,0.14387091994285583,0.12958396971225739,0.1233004480600357,0.3412506580352783,0.17845454812049866,0.22952088713645935,0.20861713588237762,0.1920386403799057,0.18506255745887756,0.06497848778963089,0.0380413718521595,0.018149929121136665,0.011047745123505592,0.07888973504304886,0.20141328871250153
3100,0.29376935958862305,0.1343974471092224,0.16105562448501587,0.1484878659248352,0.13621275126934052,0.1260770559310913,0.329915851354599,0.20187969505786896,0.23622629046440125,0.21706829965114594,0.20287646353244781,0.19006815552711487,0.0276513509452343,0.12692801654338837,0.575939416885376,0.0007099223439581692,0.005233798176050186,0.0002612244279589504
3150,0.28796622157096863,0.1499456912279129,0.12424074113368988,0.13810664415359497,0.14430047571659088,0.15544025599956512,0.35670149326324463,0.24898220598697662,0.2179536372423172,0.23541204631328583,0.24265123903751373,0.2549203634262085,0.0045225671492516994,3.059022617435403e-07,3.059022617435403e-07,5.8292964240536094e-05,9.610703273210675e-05,1.013004202832235e-05
3200,0.2683776319026947,0.15748775005340576,0.12321565300226212,0.17912401258945465,0.1519647240638733,0.11983014643192291,0.3801983594894409,0.29110872745513916,0.2507850229740143,0.31234925985336304,0.28586795926094055,0.24853171408176422,0.17565155029296875,0.06196758896112442,0.07888973504304886,0.06196758896112442,0.12692801654338837,0.3132617175579071
3250,0.2735259234905243,0.16332052648067474,0.10859417915344238,0.15831752121448517,0.1604078710079193,0.13583406805992126,0.37370193004608154,0.28488606214523315,0.22199350595474243,0.2863607704639435,0.2803865671157837,0.25767314434051514,0.6861001253128052,0.3132617175579071,0.7575989961624146,0.9740769863128662,0.16022413969039917,0.6325990557670593
3300,0.2997859716415405,0.16481715440750122,0.12049181759357452,0.1382947862148285,0.14365622401237488,0.13295398652553558,0.37621262669563293,0.27796289324760437,0.22849731147289276,0.25786319375038147,0.2540396451950073,0.2420101910829544,0.20607662200927734,0.2519291043281555,0.4740769863128662,1.136871099472046,0.12692801654338837,0.20141328871250153
3350,0.31705334782600403,0.1605149507522583,0.1416180580854416,0.13059939444065094,0.13327151536941528,0.11694277822971344,0.3659762144088745,0.2520974576473236,0.23143042623996735,0.2180655300617218,0.2214074283838272,0.1998414248228073,0.15663085877895355,2.4300536097143777e-05,4.222842107992619e-06,8.592166977905435e-10,4.691164434689199e-08,1.1478834494482726e-05
3400,0.3038667142391205,0.13544517755508423,0.17896750569343567,0.12961238622665405,0.13579604029655457,0.11631214618682861,0.35114118456840515,0.21661637723445892,0.2706793546676636,0.21379052102565765,0.21324439346790314,0.19031654298305511,0.8132616877555847,0.6931471824645996,1.5019291639328003,1.136871099472046,0.3132617175579071,0.575939416885376
3450,0.2970888018608093,0.17437787353992462,0.1724867969751358,0.13112251460552216,0.12559068202972412,0.09933337569236755,0.3829937279224396,0.2950805723667145,0.2935444414615631,0.2480403184890747,0.24092815816402435,0.20222799479961395,6.7557803049567156e-06,4.139937814784389e-08,0.02630019560456276,2.382369359565928e-07,5.043475539423525e-07,3.059022617435403e-07
3500,0.29621773958206177,0.15194925665855408,0.19606782495975494,0.13087542355060577,0.11679147183895111,0.1080983504652977,0.37554705142974854,0.26586851477622986,0.30756643414497375,0.24071602523326874,0.22195371985435486,0.21025507152080536,0.023245465010404587,0.06993620097637177,0.03364570066332817,0.018149929121136665,0.020541900768876076,0.12692801654338837
3550,0.2799202799797058,0.15127308666706085,0.18283097445964813,0.12586459517478943,0.12999673187732697,0.13011445105075836,0.34524086117744446,0.24232642352581024,0.2750653624534607,0.2130434364080429,0.2173161506652832,0.21852271258831024,0.4181925058364868,0.28115013241767883,0.42870068550109863,0.3868710398674011,0.28115013241767883,0.3868710398674011
3600,0.2883601486682892,0.15263386070728302,0.15981104969978333,0.13686548173427582,0.12928080558776855,0.13304860889911652,0.3306748569011688,0.2338852882385254,0.2274770438671112,0.20512020587921143,0.19175133109092712,0.19723623991012573,0.7825953960418701,1.6004126071929932,0.20141328871250153,0.5231232643127441,0.12692801654338837,0.20141328871250153
3650,0.26569801568984985,0.15333296358585358,0.1712018996477127,0.128697469830513,0.1389245092868805,0.14214515686035156,0.2991405427455902,0.22269028425216675,0.24311131238937378,0.1756543219089508,0.19339802861213684,0.19585157930850983,0.7011005282402039,2.1269280910491943,2.3502066135406494,0.3132617175579071,0.8259393572807312,0.6931471824645996
3700,0.28492671251296997,0.1652791053056717,0.1441560536623001,0.11216790229082108,0.13313990831375122,0.16033034026622772,0.3189249634742737,0.22906067967414856,0.206498920917511,0.16510029137134552,0.1933819204568863,0.2240450084209442,0.0005874898633919656,3.927862621821987e-07,2.1445179299917072e-05,2.382369359565928e-07,8.315283821502817e-07,2.1445179299917072e-05
3750,0.29451122879981995,0.17880699038505554,0.13847441971302032,0.13000880181789398,0.12250865995883942,0.13568995893001556,0.33721330761909485,0.25662246346473694,0.20824380218982697,0.2079177051782608,0.18496792018413544,0.2062200903892517,1.138676404953003,1.31326162815094,0.6931471824645996,1.7014132738113403,0.3868710398674011,0.8259393572807312
3800,0.28411197662353516,0.16376425325870514,0.12967850267887115,0.14183606207370758,0.12371336668729782,0.15689590573310852,0.2951085567474365,0.19796133041381836,0.15832769870758057,0.21808277070522308,0.1504170000553131,0.19538195431232452,0.7511323094367981,0.12692801654338837,0.014163456857204437,4.511047840118408,9.610703273210675e-05,0.575939416885376
3850,0.27817603945732117,0.15127749741077423,0.13330304622650146,0.15804702043533325,0.1399359554052353,0.13926038146018982,0.2677851617336273,0.16752395033836365,0.14706146717071533,0.17563599348068237,0.15451736748218536,0.15475571155548096,0.013382206670939922,0.0380413718521595,0.07888973504304886,0.12692801654338837,0.023245465010404587,0.12692801654338837
3900,0.261018306016922,0.12501586973667145,0.13959158957004547,0.16503757238388062,0.1650720238685608,0.14426462352275848,0.25352296233177185,0.1320572793483734,0.1502535045146942,0.17788338661193848,0.17794233560562134,0.15568667650222778,9.690281876828521e-05,1.0677034651962458e-06,8.315283821502817e-07,2.7536072593647987e-05,0.0024756852071732283,3.059022617435403e-07
3950,0.16868719458580017,0.14611437916755676,0.20630809664726257,0.208626851439476,0.150685116648674,0.11957831680774689,0.21771416068077087,0.19398978352546692,0.25151902437210083,0.25268474221229553,0.19890999794006348,0.1607435643672943,0.020258529111742973,0.018149929121136665,0.07888973504304886,0.011047745123505592,0.0019285932648926973,0.000430649786721915
4000,0.19713370501995087,0.20060893893241882,0.14215917885303497,0.19544489681720734,0.14517267048358917,0.11948060244321823,0.2534711956977844,0.25423726439476013,0.19738157093524933,0.24990619719028473,0.2009187489748001,0.16870565712451935,0.21454037725925446,0.0028048569802194834,6.348800152267131e-09,1.0467402056235642e-08,0.007606093771755695,4.450851349702134e-07
4050,0.20633497834205627,0.16452549397945404,0.13509735465049744,0.17118597030639648,0.18413779139518738,0.13871842622756958,0.25003141164779663,0.2111647129058838,0.18628787994384766,0.22022566199302673,0.2299160212278366,0.19065222144126892,0.21245621144771576,0.06196758896112442,0.8259393572807312,0.3132617175579071,0.07888973504304886,0.8259393572807312
4100,0.2128671407699585,0.22338701784610748,0.20307493209838867,0.1129726693034172,0.12759168446063995,0.12010646611452103,0.28224533796310425,0.290018230676651,0.27428802847862244,0.17752712965011597,0.19760587811470032,0.1876305192708969,0.018704460933804512,7.484903471777216e-05,7.889293556218036e-06,1.3176514046531196e-10,8.423464183116014e-12,8.423464183116014e-12
